Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Age missing
EMP1848,Frank,Davis,30.0,HR-Illinois,Active,10/9/2023,50593,frank.davis@example.com,-1880819047,Excellent,True,0
EMP1849,Grace,Miller,25.0,Sales-Texas,Pending,7/2/2022,74606,grace.miller@example.com,-2357155867,Good,True,0
EMP1850,Eva,Davis,30.0,Cloud Tech-Texas,Pending,7/7/2020,53981,eva.davis@example.com,-6395613722,Average,False,0
EMP1851,David,Johnson,32.48454882571075,DevOps-Texas,Pending,9/2/2020,56047,david.johnson@example.com,-817214363,Excellent,True,1
EMP1852,Grace,Jones,32.48454882571075,Admin-Texas,Pending,1/12/2021,67733,grace.jones@example.com,-3813000412,Average,False,1
EMP1853,Bob,Williams,40.0,HR-Florida,Pending,9/29/2023,103891,bob.williams@example.com,-2114716559,Good,True,0
EMP1854,Charlie,Davis,25.0,HR-Texas,Inactive,3/6/2022,73285,charlie.davis@example.com,-9456534698,Good,True,0
EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2/14/2021,92721,eva.jones@example.com,-7990707549,Poor,True,0
EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,3/23/2021,92977,heidi.williams@example.com,-4768169956,Excellent,False,0
EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,5/24/2020,89994,heidi.williams@example.com,-607174810,Good,True,0
EMP1858,Heidi,Johnson,25.0,Finance-New York,Pending,8/4/2023,50060,heidi.johnson@example.com,-3176539704,Poor,False,0
EMP1859,Grace,Davis,35.0,Admin-Nevada,Inactive,3/12/2022,90224,grace.davis@example.com,-4873961028,Excellent,False,0
EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,5/18/2024,106859,heidi.brown@example.com,-871827495,Good,False,0
EMP1861,David,Smith,25.0,Finance-Nevada,Inactive,9/5/2020,89707,david.smith@example.com,-8049187273,Good,False,0
EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,4/23/2020,94259,frank.johnson@example.com,-2049561212,Excellent,True,0
EMP1863,Bob,Johnson,35.0,Sales-California,Active,9/18/2024,82174,bob.johnson@example.com,-7730626041,Excellent,False,0
EMP1864,David,Brown,30.0,Sales-Texas,Inactive,9/15/2023,63370,david.brown@example.com,-3597371121,Excellent,False,0
EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,6/15/2022,101472,bob.smith@example.com,-2990775607,Good,True,0
EMP1866,David,Jones,25.0,DevOps-Illinois,Active,9/28/2022,77213,david.jones@example.com,-5816704685,Good,False,0
EMP1867,Eva,Miller,40.0,Sales-Florida,Active,3/16/2020,73749,eva.miller@example.com,-1114576831,Poor,True,0
EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,9/28/2023,86618,alice.davis@example.com,-1021923784,Average,False,0
EMP1869,Charlie,Miller,32.48454882571075,Admin-Texas,Active,2/15/2024,59911,charlie.miller@example.com,-8471296179,Excellent,True,1
EMP1870,Heidi,Jones,32.48454882571075,Cloud Tech-New York,Pending,8/21/2023,59137,heidi.jones@example.com,-3324260507,Good,False,1
EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,12/15/2020,108474,alice.garcia@example.com,-184980424,Good,True,0
EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,3/27/2021,54417,bob.johnson@example.com,-3733777311,Excellent,False,0
EMP1873,Frank,Smith,40.0,HR-Texas,Pending,3/25/2023,88211,frank.smith@example.com,-6881228216,Average,False,0
EMP1874,David,Johnson,25.0,Sales-New York,Inactive,5/9/2020,58452,david.johnson@example.com,-8192365345,Excellent,True,0
EMP1875,Grace,Williams,30.0,DevOps-California,Pending,12/3/2020,80706,grace.williams@example.com,-605603566,Average,True,0
EMP1876,Alice,Johnson,30.0,Cloud Tech-Nevada,Pending,2/9/2022,85155,alice.johnson@example.com,-9327986238,Good,True,0
EMP1877,Heidi,Johnson,25.0,Cloud Tech-Texas,Active,7/1/2020,99471,heidi.johnson@example.com,-8471690617,Average,True,0
EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,9/16/2020,64431,eva.jones@example.com,-1205464753,Poor,False,0
EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,11/17/2023,52633,heidi.jones@example.com,-8954787697,Good,False,0
EMP1880,Heidi,Jones,32.48454882571075,Cloud Tech-Nevada,Inactive,12/13/2021,79315,heidi.jones@example.com,-9992751757,Poor,True,1
EMP1881,David,Miller,25.0,Sales-Texas,Pending,1/11/2022,110391,david.miller@example.com,-8914444982,Excellent,False,0
EMP1882,David,Williams,40.0,DevOps-Nevada,Active,7/20/2021,53714,david.williams@example.com,-5539354357,Excellent,True,0
EMP1883,Charlie,Garcia,40.0,Finance-New York,Active,10/4/2023,114587,charlie.garcia@example.com,-6449639242,Excellent,True,0
EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,11/15/2021,93177,frank.garcia@example.com,-5885379820,Average,False,0
EMP1885,Heidi,Jones,25.0,Cloud Tech-Nevada,Active,1/5/2023,62312,heidi.jones@example.com,-4339527535,Good,False,0
EMP1886,Heidi,Smith,32.48454882571075,Cloud Tech-Texas,Active,1/17/2024,81137,heidi.smith@example.com,-7497852490,Excellent,False,1
EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,4/16/2021,104528,grace.miller@example.com,-4168601346,Excellent,False,0
EMP1888,Bob,Brown,30.0,DevOps-Florida,Active,2/8/2022,112395,bob.brown@example.com,-7894896339,Good,False,0
EMP1889,Heidi,Smith,25.0,Finance-New York,Active,6/2/2023,81849,heidi.smith@example.com,-6791766511,Excellent,False,0
EMP1890,Charlie,Davis,40.0,DevOps-New York,Pending,1/4/2022,118288,charlie.davis@example.com,-2150014187,Poor,False,0
EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,7/28/2021,59555,charlie.davis@example.com,-4216309000,Good,True,0
EMP1892,Heidi,Smith,40.0,Admin-California,Active,12/20/2024,70661,heidi.smith@example.com,-5944633398,Good,True,0
EMP1893,Charlie,Jones,32.48454882571075,Sales-New York,Active,4/23/2022,109988,charlie.jones@example.com,-9485320894,Good,True,1
EMP1894,David,Brown,32.48454882571075,Finance-Florida,Inactive,1/30/2020,101101,david.brown@example.com,-3263890218,Poor,True,1
EMP1895,David,Brown,30.0,HR-Florida,Pending,3/31/2021,112427,david.brown@example.com,-9471136336,Good,True,0
EMP1896,Charlie,Miller,32.48454882571075,Cloud Tech-Florida,Active,3/23/2020,119389,charlie.miller@example.com,-9223410345,Poor,False,1
EMP1897,Alice,Brown,40.0,Sales-Florida,Inactive,7/16/2024,105861,alice.brown@example.com,-9967331166,Good,True,0
EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,3/22/2024,50869,heidi.davis@example.com,-7269608436,Average,True,0
EMP1899,David,Williams,30.0,HR-California,Active,8/19/2023,85155,david.williams@example.com,-6855078966,Excellent,True,0
EMP1900,Eva,Jones,30.0,DevOps-Florida,Pending,3/10/2024,90856,eva.jones@example.com,-9352196262,Average,True,0
EMP1901,Heidi,Brown,30.0,DevOps-Florida,Active,6/5/2024,111008,heidi.brown@example.com,-3556434368,Excellent,True,0
EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,12/23/2022,52289,alice.miller@example.com,-7093170694,Poor,True,0
EMP1903,Eva,Davis,32.48454882571075,Sales-Illinois,Active,6/1/2024,97926,eva.davis@example.com,-5607676163,Average,True,1
EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,12/23/2024,53609,frank.williams@example.com,-5345472238,Good,False,0
EMP1905,Heidi,Johnson,32.48454882571075,Cloud Tech-California,Inactive,12/24/2020,95372,heidi.johnson@example.com,-8983065030,Excellent,False,1
EMP1906,David,Johnson,30.0,HR-New York,Pending,8/20/2020,95432,david.johnson@example.com,-2198041846,Excellent,True,0
EMP1907,David,Williams,30.0,HR-California,Inactive,10/28/2022,97615,david.williams@example.com,-2426423641,Average,False,0
EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,10/23/2022,86867,bob.davis@example.com,-8131909247,Poor,False,0
EMP1909,Eva,Miller,40.0,Sales-California,Pending,11/20/2023,106615,eva.miller@example.com,-7623039110,Average,False,0
EMP1910,Bob,Williams,30.0,Finance-Texas,Active,3/11/2022,112856,bob.williams@example.com,-4281785227,Poor,False,0
EMP1911,Bob,Jones,25.0,Admin-California,Active,11/28/2023,60356,bob.jones@example.com,-2305248087,Poor,True,0
EMP1912,David,Jones,32.48454882571075,DevOps-Texas,Inactive,5/3/2022,117870,david.jones@example.com,-622072238,Excellent,False,1
EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2/19/2024,95127,charlie.johnson@example.com,-5947372131,Average,False,0
EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,11/18/2021,78818,bob.brown@example.com,-9016204786,Average,False,0
EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,12/21/2022,108933,frank.miller@example.com,-6886878598,Poor,True,0
EMP1916,Eva,Johnson,32.48454882571075,Admin-California,Active,6/4/2024,68200,eva.johnson@example.com,-6486287202,Average,True,1
EMP1917,Eva,Brown,25.0,Admin-California,Inactive,7/22/2022,116934,eva.brown@example.com,-1954196663,Good,True,0
EMP1918,Charlie,Brown,32.48454882571075,HR-New York,Active,9/14/2024,99567,charlie.brown@example.com,-5057303626,Good,True,1
EMP1919,Charlie,Garcia,30.0,Admin-Texas,Active,10/10/2021,90216,charlie.garcia@example.com,-9246320373,Average,True,0
EMP1920,Frank,Jones,30.0,Admin-Illinois,Pending,3/12/2020,96588,frank.jones@example.com,-7677537259,Average,True,0
EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,12/28/2022,71109,charlie.davis@example.com,-3214505765,Poor,True,0
EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,11/15/2020,50300,grace.smith@example.com,-1945887070,Good,False,0
EMP1923,Frank,Davis,35.0,Finance-California,Pending,9/27/2023,60295,frank.davis@example.com,-5534820127,Good,False,0
EMP1924,Heidi,Smith,35.0,DevOps-Texas,Pending,9/7/2022,113012,heidi.smith@example.com,-4008385075,Excellent,False,0
EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,9/18/2024,65425,bob.williams@example.com,-5975954507,Poor,True,0
EMP1926,Frank,Jones,25.0,Sales-Nevada,Active,4/9/2023,86850,frank.jones@example.com,-9177680897,Excellent,True,0
EMP1927,Eva,Brown,30.0,Cloud Tech-Texas,Pending,10/5/2024,81182,eva.brown@example.com,-1265742230,Good,True,0
EMP1928,Bob,Miller,32.48454882571075,Finance-New York,Inactive,10/12/2021,92222,bob.miller@example.com,-9646300401,Poor,True,1
EMP1929,Alice,Smith,35.0,Finance-New York,Pending,10/14/2024,79934,alice.smith@example.com,-3693626893,Average,True,0
EMP1930,Alice,Davis,35.0,HR-California,Inactive,7/1/2022,111201,alice.davis@example.com,-3012047136,Poor,False,0
EMP1931,Heidi,Brown,40.0,Finance-California,Active,7/8/2024,100960,heidi.brown@example.com,-2711759573,Average,False,0
EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,10/21/2020,64544,grace.smith@example.com,-9885582983,Average,True,0
EMP1933,Frank,Smith,25.0,Sales-Florida,Active,1/14/2020,78662,frank.smith@example.com,-9330674583,Poor,True,0
EMP1934,Grace,Garcia,30.0,Sales-Florida,Pending,3/9/2023,102867,grace.garcia@example.com,-7609441282,Average,True,0
EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,3/27/2020,107595,charlie.smith@example.com,-3372188565,Excellent,True,0
EMP1936,Eva,Miller,40.0,Sales-Nevada,Inactive,4/4/2021,85155,eva.miller@example.com,-6954132970,Good,False,0
EMP1937,Eva,Jones,35.0,DevOps-Nevada,Inactive,9/11/2020,95766,eva.jones@example.com,-5066626704,Average,True,0
EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,5/16/2021,51990,grace.miller@example.com,-5143776935,Excellent,True,0
EMP1939,Heidi,Johnson,25.0,Sales-Nevada,Inactive,4/5/2023,83634,heidi.johnson@example.com,-6343925294,Average,True,0
EMP1940,Eva,Brown,40.0,DevOps-Texas,Inactive,11/15/2022,85155,eva.brown@example.com,-9611110285,Good,True,0
EMP1941,Eva,Jones,30.0,Sales-Texas,Active,10/16/2021,82273,eva.jones@example.com,-7120072023,Excellent,False,0
EMP1942,Frank,Garcia,30.0,Cloud Tech-California,Inactive,5/9/2022,94537,frank.garcia@example.com,-5591024509,Good,True,0
EMP1943,Alice,Jones,35.0,HR-Illinois,Pending,6/6/2020,85970,alice.jones@example.com,-9109032670,Good,True,0
EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,10/22/2021,111071,charlie.jones@example.com,-4949819420,Excellent,False,0
EMP1945,Eva,Davis,35.0,DevOps-Nevada,Pending,1/12/2022,56708,eva.davis@example.com,-7942817933,Excellent,False,0
EMP1946,Charlie,Jones,25.0,Admin-Illinois,Inactive,2/2/2022,104516,charlie.jones@example.com,-652775843,Excellent,False,0
EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,3/28/2021,108210,charlie.garcia@example.com,-6634533721,Poor,True,0
EMP1948,Bob,Miller,40.0,Finance-Texas,Active,8/3/2024,85155,bob.miller@example.com,-109121721,Excellent,True,0
EMP1949,Frank,Jones,35.0,DevOps-California,Active,7/31/2024,80935,frank.jones@example.com,-1455937660,Excellent,False,0
EMP1950,Frank,Williams,30.0,DevOps-California,Active,3/4/2024,107020,frank.williams@example.com,-8943705262,Excellent,False,0
EMP1951,Charlie,Brown,30.0,HR-New York,Active,9/23/2020,118677,charlie.brown@example.com,-5100462775,Excellent,False,0
EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,3/28/2020,63744,bob.jones@example.com,-5725659201,Average,False,0
EMP1953,Alice,Brown,40.0,Cloud Tech-California,Active,5/15/2020,85155,alice.brown@example.com,-4617520237,Poor,False,0
EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2/13/2021,62934,bob.williams@example.com,-9743260054,Good,False,0
EMP1955,Bob,Williams,30.0,DevOps-California,Pending,12/13/2021,74654,bob.williams@example.com,-9550178331,Excellent,True,0
EMP1956,David,Brown,32.48454882571075,Sales-Texas,Active,8/5/2024,85155,david.brown@example.com,-5848689992,Average,True,1
EMP1957,David,Smith,30.0,HR-New York,Pending,1/9/2020,118150,david.smith@example.com,-6079848703,Average,True,0
EMP1958,David,Johnson,32.48454882571075,DevOps-Florida,Inactive,11/30/2023,91256,david.johnson@example.com,-5069176798,Average,False,1
EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,3/14/2021,85997,bob.davis@example.com,-3593744038,Good,False,0
EMP1960,Frank,Smith,25.0,Finance-Texas,Pending,10/5/2020,84707,frank.smith@example.com,-4640830372,Excellent,False,0
EMP1961,Eva,Smith,32.48454882571075,DevOps-Texas,Active,11/2/2021,84559,eva.smith@example.com,-6060148859,Poor,False,1
EMP1962,Heidi,Miller,32.48454882571075,DevOps-California,Pending,9/18/2024,81076,heidi.miller@example.com,-8490793883,Poor,False,1
EMP1963,Eva,Davis,40.0,Admin-Texas,Inactive,10/22/2023,85155,eva.davis@example.com,-1368528305,Average,False,0
EMP1964,Heidi,Davis,25.0,Finance-Florida,Pending,9/10/2023,97356,heidi.davis@example.com,-1537012423,Good,True,0
EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2/27/2024,114770,grace.smith@example.com,-4626325143,Good,True,0
EMP1966,Bob,Jones,35.0,Admin-California,Active,5/3/2023,109082,bob.jones@example.com,-8811210313,Good,False,0
EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,4/15/2024,99944,david.miller@example.com,-2175188780,Poor,True,0
EMP1968,Eva,Miller,40.0,HR-Florida,Pending,5/20/2023,116509,eva.miller@example.com,-7941515262,Average,False,0
EMP1969,Eva,Williams,30.0,Finance-Texas,Active,5/28/2021,84253,eva.williams@example.com,-8409112251,Excellent,True,0
EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,8/27/2024,54776,charlie.garcia@example.com,-8837505660,Poor,False,0
EMP1971,Charlie,Davis,40.0,Sales-Nevada,Inactive,11/8/2020,71192,charlie.davis@example.com,-8632397912,Average,False,0
EMP1972,Bob,Smith,32.48454882571075,Finance-Florida,Active,8/24/2021,96346,bob.smith@example.com,-7876553006,Average,True,1
EMP1973,Eva,Williams,32.48454882571075,HR-Illinois,Pending,2/6/2020,116680,eva.williams@example.com,-3095055604,Excellent,True,1
EMP1974,Grace,Brown,25.0,Finance-Florida,Inactive,10/12/2024,76343,grace.brown@example.com,-7121988191,Excellent,False,0
EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,12/16/2024,99424,alice.johnson@example.com,-7788519052,Excellent,False,0
EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,4/13/2024,57656,charlie.garcia@example.com,-4864010423,Good,True,0
EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,4/24/2020,77396,heidi.garcia@example.com,-6245618516,Excellent,True,0
EMP1978,Grace,Garcia,32.48454882571075,DevOps-California,Inactive,10/18/2021,54299,grace.garcia@example.com,-4460045211,Average,False,1
EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2/25/2020,103563,charlie.miller@example.com,-8991511454,Excellent,True,0
EMP1980,Grace,Brown,25.0,Finance-California,Inactive,4/23/2022,74588,grace.brown@example.com,-1293913043,Average,False,0
EMP1981,David,Garcia,30.0,DevOps-California,Pending,6/22/2020,113727,david.garcia@example.com,-8818984840,Poor,False,0
EMP1982,Eva,Brown,25.0,HR-New York,Active,1/7/2023,72828,eva.brown@example.com,-6046154020,Good,False,0
EMP1983,Grace,Jones,32.48454882571075,Sales-Florida,Inactive,2/11/2020,98717,grace.jones@example.com,-1901707567,Poor,False,1
EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,3/18/2023,56840,frank.garcia@example.com,-1429831521,Poor,True,0
EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,11/26/2021,61663,david.johnson@example.com,-9107322835,Average,True,0
EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,9/17/2024,109523,grace.brown@example.com,-849378305,Poor,True,0
EMP1987,Eva,Brown,25.0,HR-Illinois,Inactive,7/5/2024,65812,eva.brown@example.com,-3963845268,Average,True,0
EMP1988,Bob,Johnson,32.48454882571075,Cloud Tech-Illinois,Inactive,7/13/2021,54708,bob.johnson@example.com,-6944391648,Excellent,True,1
EMP1989,Heidi,Garcia,40.0,Admin-California,Active,8/27/2023,107661,heidi.garcia@example.com,-7016934291,Excellent,True,0
EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2/13/2021,79002,eva.johnson@example.com,-9132033015,Average,True,0
EMP1991,Heidi,Brown,32.48454882571075,Admin-Texas,Pending,12/11/2023,86135,heidi.brown@example.com,-2341903105,Excellent,False,1
EMP1992,Heidi,Johnson,30.0,DevOps-Nevada,Inactive,7/2/2021,115601,heidi.johnson@example.com,-1537221555,Good,True,0
EMP1993,Grace,Brown,32.48454882571075,DevOps-Nevada,Active,12/5/2022,64045,grace.brown@example.com,-6847323652,Poor,True,1
EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,9/24/2024,80477,david.brown@example.com,-3774604066,Good,False,0
EMP1995,Bob,Jones,30.0,Finance-California,Inactive,8/16/2023,61240,bob.jones@example.com,-2007843613,Poor,True,0
EMP1996,David,Smith,40.0,Admin-Texas,Active,1/28/2021,51939,david.smith@example.com,-2442607818,Excellent,True,0
EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,5/14/2022,95284,eva.brown@example.com,-7543734763,Good,False,0
EMP1998,Charlie,Garcia,35.0,Admin-Texas,Inactive,6/5/2024,106247,charlie.garcia@example.com,-2737203762,Excellent,True,0
EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,4/23/2020,110170,charlie.williams@example.com,-8821458413,Poor,True,0
EMP2000,Charlie,Miller,25.0,HR-Nevada,Pending,6/10/2024,52615,charlie.miller@example.com,-8460191343,Average,True,0
EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,4/18/2020,82547,eva.davis@example.com,-3899827801,Average,False,0
EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,6/29/2020,63049,bob.smith@example.com,-586950731,Good,True,0
EMP2003,Frank,Smith,35.0,HR-California,Pending,2/15/2023,115229,frank.smith@example.com,-1464493698,Excellent,True,0
EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,6/15/2023,60687,grace.smith@example.com,-9516793349,Excellent,False,0
EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,3/19/2022,67492,frank.jones@example.com,-5573857367,Good,True,0
EMP2006,Grace,Brown,32.48454882571075,HR-Illinois,Inactive,10/25/2023,77821,grace.brown@example.com,-119236036,Average,False,1
EMP2007,Charlie,Jones,35.0,DevOps-Texas,Active,7/14/2022,69146,charlie.jones@example.com,-6811872332,Poor,False,0
EMP2008,Grace,Brown,35.0,Admin-Nevada,Inactive,3/12/2022,90224,grace.brown@example.com,-5104096148,Good,True,0
EMP2009,David,Garcia,32.48454882571075,Finance-Illinois,Pending,6/11/2024,62603,david.garcia@example.com,-7315391148,Poor,False,1
EMP2010,Bob,Jones,35.0,Sales-Nevada,Active,6/10/2024,71148,bob.jones@example.com,-8307482072,Average,False,0
EMP2011,David,Jones,40.0,Admin-California,Inactive,9/21/2022,52031,david.jones@example.com,-6511893939,Excellent,True,0
EMP2012,Grace,Miller,35.0,DevOps-Florida,Inactive,4/15/2023,85155,grace.miller@example.com,-6557820189,Average,False,0
EMP2013,Eva,Williams,32.48454882571075,HR-Illinois,Pending,2/6/2020,116680,eva.williams@example.com,-4322302332,Good,False,1
EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,5/16/2021,51990,grace.jones@example.com,-2470739200,Excellent,True,0
EMP2015,David,Miller,30.0,HR-California,Active,8/19/2023,85155,david.miller@example.com,-3546212759,Good,True,0
EMP2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,11/7/2021,100215,david.johnson@example.com,-2508261122,Good,True,0
EMP2017,Charlie,Williams,40.0,Finance-New York,Active,10/4/2023,114587,charlie.williams@example.com,-1261632487,Average,False,0
EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,12/16/2024,71318,alice.garcia@example.com,-8995729892,Good,True,0
EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2/22/2021,77764,heidi.jones@example.com,-7629745492,Average,False,0
